date,Close,LA,Close_ADR,LA_ADR,Volume_ADR,SMA10,DIF12-26,MACD9,OSC,BIAS5,BIAS10,BIAS20,AR10,Oscillators,5-10MA-Osc,CCI14,CCI28,CCI42,PYS12,PYS24,BR10,MTM10,MA10,ACC10,ATR14,RSI 6,RSI 12,BBand width,RC12,"ERC(12, 12)",9-25MI,HL-Osc,TRIX9,TRIX15,0,ADX10,ADX10,"K(9,3)",J,WA/D,VHF10,Volume,MA5,MA10,MA20,MA60,PVC10,VRC12,OBV,EMV,EMVA10,MFI6,VR10,VA-Osc,FinMaintanR,TAIEXClose,LegalPerson5,LegalPerson10,2303Close,SecurityAssetRate,SecurityBalance,BalanceFinance,BuyAndSellSuper,SecurityTrader5,SecurityTrader10,MainForce5,MainForces10,Volatility
2019/2/22,236.5,1,36.2345,1,4607292,230.75,3.5,2.41,1.09,0.01,0.02,0.04,0.52,58.69,2.55,86.62,139.93,156.77,0.42,0.54,-17.67,15.5,8.3,12,3.75,0.76,0.66,0.06,0.03,0.04,23.4,0,0.31,0.16,39.75,17.31,23.8,0.92,1.09,33.5,0.4,22032,24904,31066,33481,32904,-0.29,-0.24,-203899,-0.28,0.63,57.5,2.34,22032,1.76,10322.92,4117,20424934,11.5,0.4,4085,10164,-1448,1144,1587128,11284,10140,0.22
2019/2/25,238,1,36.6156,1,5117948,231.75,3.86,2.7,1.16,0.01,0.03,0.05,0.55,61.74,3.15,100.35,149.42,168.55,0.5,0.54,4.67,10,8.55,2.5,3.64,0.79,0.68,0.07,0.07,0.04,23.44,83.33,0.34,0.18,43.47,15.83,26.09,0.92,1.03,35.5,0.61,25227,26317,25453,33684,32683,-0.01,-0.41,-178672,2.68,0.68,73.12,1.74,8409,1.77,10390.93,5420,20431365,11.65,0.4,3972,9861,-1395,1319,1588447,12364,11045,0.22
2019/2/26,239.5,0,36.7922,1,5101495,232.7,4.18,3,1.18,0.01,0.03,0.05,0.56,65.31,4.3,104.6,147.34,168.01,0.58,0.58,3,9.5,8.35,-2,3.64,0.82,0.7,0.08,0.08,0.05,23.58,57.14,0.36,0.2,41.99,14.25,28.41,0.94,1.03,38.5,0.71,24587,27549,24899,32280,32725,-0.01,-0.53,-154085,1.07,0.73,74.36,1.68,17562.14,1.78,10391.55,4799,20437682,11.65,0.43,4065,9562,-406,3368,1591815,12720,9352,0.21
2019/2/27,239,0,36.8108,0,5587317,233.7,4.36,3.27,1.09,0,0.02,0.04,0.69,68.45,4.2,83.09,131.77,154.81,0.5,0.54,2.38,10,8.55,2,3.32,0.78,0.69,0.08,0.05,0.05,23.7,0,0.38,0.22,38.91,13.2,30.5,0.93,0.99,38,0.74,37948,28761,25830,32552,33098,0.47,-0.53,-192033,0,0.64,65.74,1.53,22768.8,1.77,10389.17,2273,20440495,11.45,0.42,3969,9429,-3670,691,1592506,13478,12787,0.21
2019/3/4,235.5,0,36.6714,0,8194927,234.55,4.27,3.47,0.8,-0.01,0,0.02,0.6,69.01,3.15,43.77,99.74,126.79,0.42,0.54,1.95,8.5,9,4.5,3.5,0.56,0.6,0.07,0.02,0.04,23.82,10,0.38,0.23,33.45,18.36,30.36,0.82,0.72,34,0.68,45165,30992,27982,33262,33263,0.61,0.5,-237198,-1.38,0.88,44.38,1.26,-27099,1.74,10349.88,1749,20442124,11.45,0.39,3835,9835,-312,-3961,1588545,11227,15188,0.22
2019/3/5,233,1,36.3925,0,7081092,235.15,3.91,3.56,0.35,-0.02,-0.01,0.01,0.67,66.32,1.85,2.95,59.58,90.67,0.42,0.5,1.29,6,8.95,-0.5,3.14,0.45,0.55,0.06,0.02,0.04,23.91,-33.33,0.36,0.24,30.6,22.49,28.85,0.67,0.4,31.5,0.5,23708,31327,28116,33514,33114,-0.16,-0.17,-260906,-2.95,0.62,28.03,1.06,-11854,1.72,10305.26,-492,20443914,11.6,0.37,3784,10152,394,-885,1587660,8621,9506,0.22
2019/3/6,234,0,36.2716,0,7192605,235.55,3.66,3.58,0.08,-0.01,-0.01,0.01,0.57,63.19,0.65,12.19,62.35,95.73,0.5,0.54,1.12,4,8.6,-3.5,3.18,0.49,0.56,0.05,0.03,0.04,23.95,100,0.32,0.24,31.28,20.84,27.97,0.56,0.22,32.5,0.55,20811,30444,28380,32987,33048,-0.27,-0.12,-240095,0.96,0.52,39.85,1.08,-10405.5,1.73,10357.15,1071,20445945,11.7,0.38,3864,10161,-3372,-423,1587237,10357,10780,0.22
2019/3/7,234,0,36.0578,0,4433407,236.05,3.4,3.54,-0.14,0,-0.01,0.01,0.51,60.18,-0.95,4.04,52.37,88.28,0.5,0.5,1.15,5,8.8,2,3.07,0.49,0.56,0.04,0.03,0.04,23.98,50,0.29,0.24,29.37,21.09,26.82,0.44,0.06,32.5,0.36,17226,28972,28261,31446,32565,-0.39,-0.23,-240095,-0.58,0.44,26.84,1.23,0,1.73,10311.68,-858,20445089,11.85,0.38,3882,10160,-262,447,1587684,9057,8610,0.22
2019/3/8,230,1,35.9091,0,4231307,235.6,2.85,3.4,-0.55,-0.01,-0.02,-0.01,0.35,56.55,-2.3,-55.04,11.09,49.35,0.42,0.46,0.35,-4.5,7.8,-10,3.14,0.33,0.48,0.05,0,0.03,24.01,-50,0.24,0.23,25.1,29.65,24.96,0.32,-0.09,28.5,0.58,22536,25889,27325,31116,31985,-0.18,0.24,-262631,-4.16,-0.3,12.39,0.83,-4507.2,1.7,10241.75,-9714,20435433,11.6,0.34,3533,10481,1375,-4937,1582747,6716,11653,0.22
2019/3/11,230.5,1,35.5094,1,5066169,235,2.36,3.2,-0.83,-0.01,-0.02,-0.01,0.44,54.53,-2.7,-65.17,1.27,40.7,0.5,0.5,0.24,-6,5.8,-20,3.18,0.36,0.49,0.05,0.01,0.03,24.02,16.67,0.18,0.22,22.89,31.45,24.04,0.3,-0.01,31.5,0.63,34283,23713,27352,30702,31729,0.25,0.86,-228348,-1.09,-0.58,12.77,0.84,34283,1.7,10250.28,-7712,20427721,11.45,0.3,3258,10694,6112,-2560,1580187,11013,13573,0.19
2019/3/12,235.5,1,35.9184,1,6005422,234.9,2.38,3.03,-0.65,0.01,0,0.01,0.62,54,-2.1,8.67,47.98,89.77,0.5,0.5,0.67,-1,4.15,-16.5,3.39,0.59,0.58,0.05,0,0.02,24.2,100,0.15,0.21,36.41,25.94,23.32,0.41,0.36,36.5,0.47,23840,23739,27533,29300,31427,-0.13,-0.25,-204508,10.85,0.54,31.66,1,7946.67,1.73,10343.33,6242,20434003,11.65,0.32,3294,10328,-385,5948,1586135,11241,5293,0.2
2019/3/13,237,0,36.1601,1,5580175,234.8,2.45,2.92,-0.46,0.02,0.01,0.02,0.76,55.93,-1.4,17.46,51.55,93.75,0.5,0.5,0.58,-1,3.05,-11,3.5,0.64,0.6,0.05,0,0.02,24.4,50,0.14,0.2,33.4,23.8,22.67,0.54,0.67,39.5,0.47,22493,24076,27260,26356,31042,-0.17,-0.34,-182015,1,0.37,48.03,0.98,22493,1.74,10373.32,6013,20441918,11.55,0.33,3354,10278,-2575,1794,1587929,11592,9798,0.17
2019/3/14,234.5,1,36.4483,0,6086456,234.3,2.42,2.82,-0.39,0,0,0,0.62,55.66,-0.8,13.29,44.71,87.24,0.5,0.46,0.54,-5,1.6,-14.5,3.46,0.52,0.55,0.04,-0.01,0.02,24.7,40,0.12,0.2,34.28,20.64,22.88,0.55,0.66,35,0.43,17281,24087,26529,25714,30660,-0.35,-0.22,-199296,2.89,0.55,34.02,0.71,-13824.8,1.72,10348.65,-1208,20441994,11.45,0.32,3334,10456,-1223,-1781,1586148,5467,7248,0.18
2019/3/15,239,1,36.0857,1,4935032,234.3,2.59,2.77,-0.18,0.02,0.02,0.02,0.69,56.9,1,53.48,57.69,101.34,0.5,0.5,0.94,0,0.6,-10,3.68,0.66,0.62,0.04,0,0.01,25.05,100,0.13,0.19,31.16,17.99,23.27,0.69,0.94,39.5,0.36,34543,26488,26189,26009,30702,0.32,0.37,-164753,1.16,0.67,52.76,1.23,25907.25,1.75,10439.24,9778,20451900,11.65,0.36,3467,9590,-2514,8388,1594536,17569,9181,0.19
2019/3/18,241,0,36.8573,1,8871307,234.85,2.88,2.79,0.08,0.02,0.03,0.03,1,58.3,2.55,95.89,70.93,116.53,0.5,0.54,1.4,5.5,0.3,-3,3.64,0.7,0.64,0.06,0.01,0.01,25.21,100,0.14,0.19,33.53,17.02,24.21,0.79,1.1,41.5,0.47,27041,25040,24376,26179,30716,0.11,0.1,-137712,1.85,0.99,68.21,2.38,27041,1.77,10512.7,15268,20467254,11.7,0.35,3222,9334,-4978,5480,1600016,18680,13200,0.18
2019/3/19,240.5,1,37.0432,0,6290868,235.6,3.01,2.84,0.18,0.01,0.02,0.02,1.1,61.04,2.8,86.96,60.75,104.34,0.5,0.5,1.44,7.5,0.45,1.5,3.64,0.68,0.63,0.06,0.01,0.01,25.37,-16.67,0.16,0.19,30.76,18.37,24.31,0.85,1.13,41,0.51,14620,23196,23467,25791,30503,-0.38,-0.61,-152332,-1.28,1.16,77.18,2.72,14620,1.76,10512.32,759,20468052,11.7,0.33,3125,9386,-1795,-541,1599475,7778,8319,0.18
2019/3/20,242,1,36.9595,1,8033561,236.4,3.21,2.91,0.3,0.01,0.02,0.03,1,62.93,3,124.41,70.5,111.25,0.58,0.5,1.21,8,0.85,4,3.57,0.72,0.65,0.07,0.03,0.01,25.46,60,0.18,0.2,32.84,17.06,25.04,0.9,1.15,43.5,0.55,23056,23308,23692,26036,30339,-0.03,-0.49,-129276,1.63,1.23,77.15,2.76,23056,1.77,10551.56,6593,20474545,11.55,0.35,3186,9100,-793,3662,1603137,10643,6981,0.18
2019/3/21,245.5,1,37.0432,1,5394019,237.55,3.56,3.04,0.52,0.02,0.03,0.04,1.23,65.36,4.05,178.21,86.37,127.9,0.67,0.54,1.39,11.5,1.5,6.5,3.71,0.79,0.7,0.08,0.05,0.02,25.71,77.78,0.22,0.2,38.42,14.94,26.94,0.93,1.15,48,0.61,27515,25355,24721,26491,30257,0.11,0.16,-101761,4.09,1.69,78.08,3.54,27515,1.79,10609.55,10599,20486711,11.6,0.36,3099,8626,803,7912,1611049,15060,7148,0.18
2019/3/22,248.5,0,38.1494,0,6509703,239.4,4.05,3.24,0.81,0.02,0.04,0.05,1.12,67.9,4.1,202.05,100.44,144.55,0.67,0.58,2.5,18.5,3.8,23,3.64,0.83,0.73,0.08,0.06,0.03,25.85,75,0.26,0.21,42.42,13.31,29.47,0.96,1.13,52,0.73,22996,23046,24767,26046,29919,-0.07,0.11,-78765,5.65,2.67,90.32,6.76,22996,1.81,10639.07,7368,20494164,11.8,0.32,2676,8488,-4237,3563,1614612,12904,9341,0.17
2019/3/25,241.5,1,37.5823,0,6759220,240.5,3.93,3.38,0.55,-0.01,0,0.02,1.19,67.99,3.1,77.07,53.21,91.67,0.67,0.58,1.26,11,5.5,17,4,0.53,0.57,0.07,0.03,0.03,25.84,-62.5,0.27,0.22,34.13,20.48,29.02,0.81,0.73,45,0.45,19273,21492,23266,25309,29925,-0.17,0.12,-98038,-7,2.08,74.97,3.55,-6424.33,1.75,10479.48,-4281,20489299,11.65,0.21,1802,8758,-2667,-3847,1610765,6062,9909,0.2
2019/3/26,244,0,37.1083,1,4901898,241.35,3.9,3.49,0.42,0,0.01,0.02,0.91,68.28,2.95,81.02,59.57,94.16,0.75,0.58,0.86,8.5,6.45,9.5,4.04,0.59,0.61,0.06,0.06,0.03,25.83,83.33,0.28,0.23,32.81,18.94,28.8,0.77,0.66,48,0.49,21053,22779,22987,25260,29771,-0.08,-0.07,-76985,0.71,1.07,73.86,3.49,21053,1.77,10559.2,2127,20491877,11.65,0.14,1239,8920,-6293,-1278,1609487,11431,12709,0.2
2019/3/27,241.5,1,37.5544,0,5573519,241.8,3.7,3.53,0.17,-0.01,0,0.01,0.71,67.17,2.4,44.24,44.47,75.93,0.67,0.58,0.63,4.5,7,5.5,4.14,0.51,0.56,0.06,0.05,0.04,25.8,-42.86,0.27,0.23,29.89,18.53,28.27,0.67,0.46,45.5,0.47,23622,22892,23100,25180,29774,0.02,-0.31,-100607,-0.85,0.88,69,2.09,0,1.75,10542.7,-3089,20489088,11.65,0.01,109,9224,-2236,-4152,1605335,6102,10254,0.21
2019/3/28,242,1,37.3685,1,7660259,242.55,3.51,3.53,-0.01,-0.01,0,0.02,1.07,66.74,0.95,32.02,40.7,70.28,0.67,0.58,0.62,7.5,8.25,12.5,3.96,0.52,0.57,0.04,0.03,0.03,25.82,40,0.26,0.23,27.92,18.62,27.44,0.57,0.31,47.5,0.35,13998,20188,22772,24650,29363,-0.39,-0.41,-86609,-0.45,0.55,56.03,2.96,8398.8,1.75,10536.26,-244,20488838,11.65,0,0,9112,45,-40,1605295,4788,4828,0.21
2019/3/29,245.5,0,37.4987,1,6632731,243.2,3.53,3.53,0.01,0.01,0.01,0.03,1,67.12,-0.3,55.53,55.72,81.92,0.67,0.58,0.48,6.5,8.9,6.5,4.11,0.63,0.62,0.04,0.04,0.03,25.86,70,0.25,0.23,32.02,16.24,27.96,0.62,0.51,52.5,0.3,31025,21794,22420,24304,29097,0.38,0.38,-55584,2.82,0.72,57.19,2.9,31025,1.78,10641.04,2763,20483394,11.65,0,0,8868,24,3337,1608632,11559,8222,0.21
2019/4/1,245.5,1,38.075,1,6116275,243.65,3.71,3.56,0.15,0.01,0.01,0.03,0.67,64.07,0.05,89.77,78.66,99.24,0.67,0.58,0.63,4.5,8.8,-1,4.07,0.63,0.62,0.04,0.05,0.04,26.06,91.67,0.24,0.23,40.71,13.88,30.08,0.59,0.47,52.5,0.33,35331,25006,23249,23813,29600,0.52,1.04,-55584,8.49,1.38,60.9,2.09,-29442.5,1.77,10642.63,13363,20496682,11.55,0,0,8702,-510,1887,1610519,21243,19356,0.2
2019/4/2,246,1,38.4561,0,6834247,244.2,3.81,3.61,0.2,0.01,0.01,0.03,0.53,59.63,-0.1,72.5,73.1,91.63,0.67,0.58,1,5.5,8.6,-2,4.14,0.64,0.62,0.04,0.03,0.04,26.2,100,0.24,0.23,36.74,12.53,31.99,0.57,0.48,53,0.29,25189,25833,24306,23887,29630,0.04,-0.27,-30395,-0.35,1.47,58.31,3.01,-25189,1.77,10690.3,7059,20504031,11.6,0.03,239,8517,-2864,701,1611220,13451,12750,0.2
2019/4/3,246.5,1,38.3632,1,5580175,244.65,3.87,3.67,0.21,0.01,0.01,0.02,0.53,57.42,0.45,59.48,71.31,85.85,0.67,0.58,1.18,4.5,8.25,-3.5,4,0.66,0.63,0.04,0.02,0.03,26.21,100,0.24,0.23,33.99,11.59,33.71,0.58,0.52,53.5,0.3,28581,26825,24858,24275,29783,0.15,0.06,-1814,0,1.31,60.41,3.1,-28581,1.77,10704.38,4632,20509883,11.55,0.06,474,8454,-1513,2139,1613359,14799,12660,0.2
2019/4/8,253,1,38.8465,1,6821111,245.4,4.29,3.79,0.5,0.02,0.03,0.05,0.51,57.07,1.9,105.05,108.49,109.96,0.75,0.63,1.96,7.5,7.85,-4,4.11,0.81,0.71,0.05,0.05,0.04,26.11,100,0.25,0.24,38.2,9.81,36.25,0.72,0.87,60,0.43,46427,33311,26750,25735,30275,0.74,2.18,44613,2.15,1.12,78.5,3.42,46427,1.81,10800.57,21499,20531361,11.9,0.11,920,8304,2521,10293,1623652,27916,17623,0.21
2019/4/9,254,0,39.4043,0,6830320,245.95,4.66,3.97,0.7,0.02,0.03,0.05,0.6,57.82,3.05,103.11,112.68,108.56,0.75,0.67,1.78,5.5,6.55,-13,4.11,0.82,0.72,0.07,0.05,0.04,25.99,50,0.28,0.24,38.79,9.33,38.75,0.81,1.04,62,0.51,22746,31655,26725,25746,30289,-0.15,-0.01,67359,1.1,0.66,86.77,3.41,22746,1.81,10851.6,4284,20535620,12.3,0.14,1072,7929,913,2866,1626518,11687,8821,0.2
2019/4/10,254,0,39.237,1,5049921,247.2,4.91,4.15,0.76,0.01,0.03,0.04,0.5,58.34,3.5,88.74,109.54,102.66,0.67,0.67,4.73,12.5,6.7,1.5,4.07,0.82,0.72,0.07,0.03,0.04,25.72,20,0.31,0.25,37.58,8.72,41.1,0.86,1.08,62,0.71,33175,31224,28115,25690,30339,0.18,0.21,67359,0.19,1.38,87,3.86,19905,1.81,10868.14,-409,20535110,12.25,0.15,1216,7918,2344,264,1626782,11644,11380,0.2
2019/4/11,252,0,39.3857,0,4040323,248,4.95,4.31,0.64,0,0.02,0.03,0.51,56.48,3.9,66.89,97.54,91.33,0.58,0.63,3.13,8,6.65,-0.5,4.07,0.68,0.67,0.07,0.01,0.03,25.56,0,0.32,0.26,35.06,9.48,42.74,0.85,0.98,60,0.74,25147,31215,28524,25756,30210,-0.12,0.09,42212,-0.5,1.26,72.38,2.44,-15088.2,1.79,10808.77,-2306,20533082,12.1,0.16,1286,7972,271,-1242,1625540,12378,13620,0.19
2019/4/12,252,1,39.1347,1,5172154,249.05,4.89,4.43,0.46,0,0.01,0.03,0.59,56.55,3.95,56.45,89.81,81.89,0.58,0.63,5.2,10.5,7.25,6,3.89,0.68,0.67,0.07,0.04,0.04,25.43,50,0.33,0.27,33.09,10.35,43.7,0.84,0.91,60,0.83,13888,28277,27551,25325,29865,-0.5,-0.28,42212,-1.08,1.24,76.99,3.15,0,1.79,10805.3,2144,20535226,12.2,0.16,1242,7950,-941,287,1625827,5825,5538,0.19
2019/4/15,255.5,1,39.5809,1,6555695,250.4,5.05,4.55,0.5,0.01,0.02,0.04,0.53,58.83,3.1,92.11,110.27,92.92,0.58,0.67,19.33,13.5,7.85,6,3.89,0.78,0.71,0.06,0.05,0.04,25.33,100,0.33,0.27,37.74,9.2,45.41,0.88,0.98,63.5,0.57,17257,22443,27877,25324,29035,-0.38,-0.18,59469,3.48,1.63,75.46,3.2,8628.5,1.81,10875.6,6421,20543237,12.05,0.17,1337,7903,-1285,2927,1628754,7091,4164,0.19
2019/4/16,257,1,39.6088,1,5274352,251.55,5.23,4.69,0.54,0.01,0.02,0.04,0.42,62.8,2.55,91.66,110.89,94.81,0.67,0.67,10,11.5,8.35,5,3.43,0.81,0.73,0.06,0.06,0.04,25.2,100,0.34,0.28,39.02,8.8,47.19,0.92,1.04,65,0.74,20232,21940,26797,24609,28777,-0.25,-0.14,79701,0.93,1.44,70.7,3.04,20232,1.82,10927.85,4230,20547891,12.1,0.19,1468,7688,-1022,2356,1631110,9903,7547,0.18
2019/4/17,261.5,1,39.9806,1,6639295,253.15,5.69,4.89,0.8,0.02,0.03,0.05,0.81,64.37,2.45,124.75,136.85,115.37,0.67,0.67,-9.17,16,9.5,11.5,3.64,0.87,0.78,0.07,0.08,0.05,25.13,100,0.37,0.29,49.03,7.35,49.86,0.92,0.99,69.5,0.78,39037,23112,27168,25208,29031,0.44,1.79,118738,4.48,1.04,74.12,4.58,5576.71,1.85,10997.26,20306,20570961,12.2,0.25,1835,7297,-3658,9964,1641074,19677,9713,0.19
2019/4/18,264.5,0,41.2634,1,15795715,255,6.24,5.16,1.08,0.02,0.04,0.06,1.24,65.13,3.1,128.28,146.12,125.79,0.67,0.67,-6.22,18.5,10.8,13,3.71,0.9,0.8,0.08,0.08,0.05,24.96,100,0.4,0.31,51.15,6.47,52.63,0.91,0.96,72.5,0.8,48525,27788,29502,26904,28986,0.64,0.56,167263,1.8,1.26,76.82,5.06,-9705,1.85,10962.02,17004,20588088,12,0.29,2125,7249,-5025,8625,1649699,20834,12209,0.19
2019/4/19,264.5,1,42.2023,0,16569844,256.8,6.67,5.46,1.21,0.02,0.03,0.05,1,63.06,3.8,110.28,135.4,123.18,0.67,0.67,-10,18,12.15,13.5,3.96,0.9,0.8,0.07,0.08,0.06,25.02,83.33,0.43,0.32,52.24,5.49,55.47,0.85,0.8,72.5,0.57,47699,34550,31413,28136,29433,0.52,0.35,167263,2.2,1.48,92.83,3.33,-31799.33,1.84,10968.5,15277,20602816,12.1,0.27,1941,7241,-4115,7294,1656993,25890,18596,0.19
2019/4/22,266,1,42.2023,0,16569844,258.1,6.98,5.77,1.22,0.01,0.03,0.06,0.86,61.61,4.6,91.92,120.28,116.47,0.67,0.67,53,13,12.7,5.5,3.82,0.91,0.81,0.08,0.08,0.06,24.93,100,0.46,0.34,48.19,5.06,58.02,0.84,0.79,74,0.82,24967,36092,29267,28008,29372,-0.15,-0.01,192230,-0.25,1.24,100,3.04,-4993.4,1.84,10987.71,8798,20611449,11.9,0.27,1988,7477,-7423,1519,1658512,15259,13740,0.19
2019/4/23,268,1,41.9699,1,10872419,259.5,7.26,6.06,1.19,0.01,0.03,0.06,0.93,61.76,5.4,85.78,115,114.73,0.67,0.67,-55,14,13.55,8.5,3.54,0.93,0.83,0.09,0.09,0.06,24.76,100,0.48,0.35,46.93,4.79,60.36,0.86,0.87,76,0.89,26252,37296,29618,28171,29516,-0.11,-0.08,218482,0.57,1.18,100,3.08,26252,1.84,11025.68,9834,20620178,11.95,0.27,2050,7536,-5252,3607,1662119,15069,11462,0.18
2019/4/24,269,0,42.2209,0,11437537,261,7.5,6.35,1.15,0.01,0.03,0.06,0.74,61.47,5.4,81.4,112.13,114.32,0.67,0.71,-14.5,15,13.8,2.5,3.43,0.93,0.83,0.09,0.06,0.06,24.69,80,0.51,0.37,49.25,4.45,62.67,0.89,0.93,77.5,0.89,37387,36966,30039,29077,29423,0.24,-0.19,255869,1.17,1.28,100,4.37,7477.4,1.84,11027.64,4902,20625124,11.95,0.28,2115,7587,-3164,1344,1663463,12555,11211,0.14
2019/4/25,267.5,0,42.2116,0,10777150,262.55,7.52,6.58,0.93,0,0.02,0.05,0.71,60.64,4.45,60.38,95.58,103.67,0.58,0.67,-11.6,15.5,14.55,7.5,3.36,0.8,0.78,0.08,0.05,0.06,24.63,0,0.51,0.38,46.36,5.66,64.23,0.88,0.88,76,0.92,36572,34575,31182,29853,29531,0.17,0.61,219297,-0.41,1.29,83.41,3.63,-18286,1.83,11039.86,3992,20629122,13.1,0.29,2112,7257,-1738,1005,1664468,19264,18259,0.14
2019/4/26,260,0,41.3471,0,10149965,263.35,6.83,6.63,0.2,-0.02,-0.01,0.01,0.54,56.57,2.75,-1.62,45.99,64.54,0.58,0.63,3.62,8,14.3,-2.5,3.61,0.43,0.58,0.07,0.02,0.06,24.76,-45,0.48,0.39,34.96,27.63,58.98,0.69,0.44,68.5,0.52,51744,35384,34967,31259,30041,0.48,0.56,167553,-8.24,0.57,61.01,2.12,-4704,1.76,10952.47,-8584,20620538,13.45,0.2,1605,7917,-1488,-11025,1653443,11593,22618,0.18
2019/4/29,259.5,0,40.8451,0,12745003,263.75,6.2,6.55,-0.35,-0.02,-0.02,0.01,0.58,52.41,1.05,-7.24,41.08,61.04,0.58,0.58,2.15,4,13.35,-9.5,3.71,0.41,0.57,0.06,0.03,0.05,24.81,57.14,0.44,0.38,31.91,25.22,54.25,0.51,0.11,66,0.52,32652,36921,36507,32192,29707,-0.11,0.3,134901,0,0.23,42.76,1.52,-13993.71,1.76,10939.06,6665,20627003,13.35,0.2,1592,7882,-5566,144,1653587,16404,16260,0.18
2019/4/30,259,0,40.7429,0,9272099,263.95,5.57,6.35,-0.78,-0.02,-0.02,0,0.59,50.01,-0.95,-18.77,32.3,54.97,0.58,0.58,1.83,2,12.4,-9.5,3.71,0.4,0.55,0.05,0.03,0.05,24.76,40,0.38,0.37,29.84,24.88,49.73,0.38,-0.06,64.5,0.45,40446,39760,38528,32663,29839,0.05,1.91,94455,-0.62,0.07,28.78,1.08,-8089.2,1.75,10967.73,6796,20636101,13.45,0.2,1575,8021,-6239,-1239,1652348,14694,15933,0.17
2019/5/2,259,1,40.7336,1,11863889,263.7,5.07,6.1,-1.03,-0.01,-0.02,0,0.43,47.22,-2.7,-16.71,33.49,56.88,0.5,0.54,1.28,-2.5,10.55,-18.5,3.82,0.4,0.55,0.06,0.01,0.04,24.8,87.5,0.32,0.36,31.92,22.31,46.53,0.29,-0.12,64.5,0.57,27376,37758,37362,32265,29780,-0.27,0.59,94455,1.83,-0.19,28.9,0.88,-20532,1.75,11004.49,10498,20648902,13.55,0.19,1530,8165,-9066,-1236,1651112,12660,13896,0.17
2019/5/3,265,0,41.2727,1,10717293,263.75,4.95,5.87,-0.92,0.02,0,0.02,0.46,47.12,-3.25,8.68,50.27,70.89,0.5,0.58,1.33,0.5,8.75,-18,4.11,0.65,0.65,0.06,0.03,0.04,24.9,100,0.28,0.35,33.35,19.03,44.61,0.4,0.26,70.5,0.49,30200,36484,35530,32516,29972,-0.15,0.49,124655,3.35,-0.04,26.31,0.79,30200,1.78,11096.3,11460,20660362,13.85,0.2,1639,8067,-1689,5001,1656113,15263,10262,0.19
2019/5/6,259,1,41.5609,0,5479939,263.2,4.4,5.57,-1.17,-0.01,-0.02,0,0.51,45.2,-2.9,-39.05,21.7,46.9,0.42,0.54,0.48,-5.5,6.4,-23.5,4.32,0.43,0.53,0.06,-0.01,0.03,24.97,-71.43,0.23,0.33,28.02,21.7,41.42,0.3,0.09,64.5,0.38,33688,32872,34128,32771,30011,-0.01,-0.14,90967,-2.23,-0.48,26.81,0.63,0,1.73,10897.12,-7121,20656119,13.2,0.17,1455,8596,-2016,-6435,1649678,9777,16212,0.21
2019/5/7,262.5,0,40.6778,0,10756392,262.85,4.15,5.29,-1.14,0.01,0,0.01,0.67,45.12,-1.95,-18.64,32.77,55.53,0.42,0.54,0.51,-3.5,4.75,-16.5,4.5,0.54,0.58,0.06,-0.01,0.03,25.09,100,0.2,0.31,32.35,19.7,39.71,0.34,0.24,68,0.35,25686,31479,34200,31734,29638,-0.25,-0.47,116653,3.11,-0.15,44.03,0.64,19264.5,1.75,10987.14,-2735,20653714,13.6,0.18,1507,8461,3329,1578,1651256,13631,12053,0.2
2019/5/8,260,0,40.6778,0,10225163,262.05,3.78,4.99,-1.21,0,-0.01,0,0.67,45.12,-0.95,-33.51,22.11,46.94,0.42,0.54,0.33,-8,2.55,-22,4.29,0.46,0.53,0.06,-0.02,0.02,25.01,-33.33,0.16,0.3,30.04,18.29,38.17,0.3,0.18,65.5,0.34,25902,28570,34165,31892,29584,-0.24,-0.46,90751,-0.39,-0.24,45.65,0.46,-12951,1.74,10923.71,-6738,20647206,13.45,0.17,1474,8572,3123,-1790,1649466,15041,16831,0.2
2019/5/9,256.5,0,40.622,0,8112550,260.8,3.2,4.63,-1.43,-0.02,-0.02,-0.02,0.63,44.39,-0.2,-69.25,0.04,29.96,0.33,0.5,0.2,-12.5,-0.2,-27.5,4.25,0.38,0.48,0.05,-0.04,0.01,24.84,-12.5,0.12,0.28,27.17,24.91,34.79,0.22,0.03,62,0.35,34167,29929,33843,31941,29444,0.01,0.37,56584,-2.82,-0.64,47.32,0.26,-24405,1.71,10733.67,-4176,20643124,13.15,0.15,1336,8915,-2973,-5229,1644237,12635,17864,0.21
2019/5/10,256,0,40.2037,0,11229555,259.65,2.66,4.24,-1.58,-0.01,-0.01,-0.02,0.69,43.59,-0.85,-76.65,-7.67,23.68,0.25,0.46,0.29,-11.5,-2.9,-27,4.11,0.36,0.47,0.04,-0.04,0,24.76,62.5,0.07,0.25,24.56,24.92,31.38,0.18,0,59,0.3,18868,27662,32073,31627,28894,-0.41,-0.28,37716,-1.59,-0.76,33.52,0.28,-9434,1.7,10712.99,-3609,20638975,13.2,0.15,1325,9032,1393,-1758,1642479,7123,8881,0.21
